Vardas              Pavarde             Galutinis
Pavarde3660         Vardas3660          7.4
Pavarde3664         Vardas3664          6.2
Pavarde3666         Vardas3666          6.8
Pavarde3668         Vardas3668          7
Pavarde3669         Vardas3669          7.2
Pavarde3673         Vardas3673          5
Pavarde3674         Vardas3674          5.6
Pavarde3675         Vardas3675          6.2
Pavarde3676         Vardas3676          8
Pavarde3682         Vardas3682          6.8
Pavarde3683         Vardas3683          6.6
Pavarde3684         Vardas3684          5
Pavarde3685         Vardas3685          5
Pavarde3686         Vardas3686          6.2
Pavarde3688         Vardas3688          5.8
Pavarde3689         Vardas3689          5
Pavarde3690         Vardas3690          6.2
Pavarde3691         Vardas3691          5.6
Pavarde3692         Vardas3692          8
Pavarde3694         Vardas3694          6
Pavarde3695         Vardas3695          6.2
Pavarde3697         Vardas3697          5.8
Pavarde3698         Vardas3698          8
Pavarde3699         Vardas3699          7
Pavarde3702         Vardas3702          8
Pavarde3704         Vardas3704          7.8
Pavarde3705         Vardas3705          6.8
Pavarde3706         Vardas3706          5
Pavarde3707         Vardas3707          6.8
Pavarde3708         Vardas3708          8
Pavarde3710         Vardas3710          7.4
Pavarde3711         Vardas3711          7.4
Pavarde3712         Vardas3712          7.4
Pavarde3713         Vardas3713          7.8
Pavarde3715         Vardas3715          7.6
Pavarde3717         Vardas3717          5.6
Pavarde3718         Vardas3718          7.8
Pavarde3719         Vardas3719          8
Pavarde3720         Vardas3720          6.2
Pavarde3723         Vardas3723          5.4
Pavarde3724         Vardas3724          6.2
Pavarde3725         Vardas3725          6
Pavarde3726         Vardas3726          5
Pavarde3728         Vardas3728          7
Pavarde3733         Vardas3733          7.8
Pavarde3737         Vardas3737          5.2
Pavarde3738         Vardas3738          7.8
Pavarde3743         Vardas3743          8.4
Pavarde3744         Vardas3744          6.8
Pavarde3745         Vardas3745          5.4
Pavarde3746         Vardas3746          7.4
Pavarde3749         Vardas3749          6.8
Pavarde3751         Vardas3751          7.2
Pavarde3753         Vardas3753          6.6
Pavarde3754         Vardas3754          8
Pavarde3755         Vardas3755          5.8
Pavarde3760         Vardas3760          6.4
Pavarde3762         Vardas3762          7.6
Pavarde3763         Vardas3763          6.2
Pavarde3764         Vardas3764          7.6
Pavarde3766         Vardas3766          6.6
Pavarde3768         Vardas3768          7.8
Pavarde3769         Vardas3769          5
Pavarde3771         Vardas3771          5.8
Pavarde3773         Vardas3773          6.8
Pavarde3774         Vardas3774          7.6
Pavarde3775         Vardas3775          8
Pavarde3780         Vardas3780          7.6
Pavarde3781         Vardas3781          8.4
Pavarde3786         Vardas3786          7.4
Pavarde3787         Vardas3787          6.6
Pavarde3791         Vardas3791          8
Pavarde3792         Vardas3792          6.6
Pavarde3793         Vardas3793          7.4
Pavarde3794         Vardas3794          6.8
Pavarde3795         Vardas3795          7
Pavarde3796         Vardas3796          6.2
Pavarde3798         Vardas3798          7.8
Pavarde3799         Vardas3799          5.4
Pavarde3802         Vardas3802          8.2
Pavarde3804         Vardas3804          7.6
Pavarde3810         Vardas3810          8.4
Pavarde3812         Vardas3812          6.2
Pavarde3815         Vardas3815          8
Pavarde3816         Vardas3816          5.8
Pavarde3817         Vardas3817          8.4
Pavarde3820         Vardas3820          7.4
Pavarde3821         Vardas3821          6.6
Pavarde3823         Vardas3823          7.8
Pavarde3826         Vardas3826          6
Pavarde3827         Vardas3827          5.6
Pavarde3828         Vardas3828          7.4
Pavarde3831         Vardas3831          6.4
Pavarde3832         Vardas3832          5.8
Pavarde3833         Vardas3833          6.8
Pavarde3834         Vardas3834          7.4
Pavarde3836         Vardas3836          6.8
Pavarde3838         Vardas3838          6.2
Pavarde3839         Vardas3839          7.8
Pavarde3842         Vardas3842          6.8
Pavarde3844         Vardas3844          5
Pavarde3846         Vardas3846          6.8
Pavarde3848         Vardas3848          6.8
Pavarde3849         Vardas3849          6.4
Pavarde3850         Vardas3850          5
Pavarde3851         Vardas3851          7.6
Pavarde3853         Vardas3853          6.8
Pavarde3854         Vardas3854          8.4
Pavarde3855         Vardas3855          5.8
Pavarde3856         Vardas3856          6.2
Pavarde3858         Vardas3858          6.8
Pavarde3861         Vardas3861          8.8
Pavarde3862         Vardas3862          7.8
Pavarde3863         Vardas3863          6.2
Pavarde3866         Vardas3866          5.4
Pavarde3867         Vardas3867          5.8
Pavarde3869         Vardas3869          6.2
Pavarde3872         Vardas3872          7.4
Pavarde3874         Vardas3874          6.2
Pavarde3876         Vardas3876          6.8
Pavarde3879         Vardas3879          5.6
Pavarde3880         Vardas3880          7.4
Pavarde3883         Vardas3883          5.6
Pavarde3884         Vardas3884          8.4
Pavarde3885         Vardas3885          5.4
Pavarde3886         Vardas3886          6.8
Pavarde3888         Vardas3888          6.8
Pavarde3889         Vardas3889          6.2
Pavarde3890         Vardas3890          5
Pavarde3892         Vardas3892          8
Pavarde3894         Vardas3894          7.4
Pavarde3895         Vardas3895          7.2
Pavarde3896         Vardas3896          7.6
Pavarde3898         Vardas3898          7
Pavarde3903         Vardas3903          5.8
Pavarde3906         Vardas3906          8.2
Pavarde3914         Vardas3914          6
Pavarde3917         Vardas3917          6.6
Pavarde3918         Vardas3918          5
Pavarde3919         Vardas3919          7.4
Pavarde3921         Vardas3921          7.6
Pavarde3922         Vardas3922          6.8
Pavarde3924         Vardas3924          6
Pavarde3925         Vardas3925          6.2
Pavarde3926         Vardas3926          6.2
Pavarde3928         Vardas3928          5.4
Pavarde3930         Vardas3930          6.4
Pavarde3932         Vardas3932          6.6
Pavarde3933         Vardas3933          5.2
Pavarde3934         Vardas3934          5
Pavarde3936         Vardas3936          6
Pavarde3937         Vardas3937          5.8
Pavarde3939         Vardas3939          7.6
Pavarde3940         Vardas3940          8
Pavarde3943         Vardas3943          6.8
Pavarde3946         Vardas3946          7.6
Pavarde3947         Vardas3947          5.6
Pavarde3948         Vardas3948          5.8
Pavarde3951         Vardas3951          7.4
Pavarde3952         Vardas3952          6.2
Pavarde3953         Vardas3953          5.2
Pavarde3954         Vardas3954          5.4
Pavarde3956         Vardas3956          5
Pavarde3957         Vardas3957          7.8
Pavarde3958         Vardas3958          8
Pavarde3960         Vardas3960          7
Pavarde3963         Vardas3963          8
Pavarde3965         Vardas3965          8
Pavarde3966         Vardas3966          7.4
Pavarde3969         Vardas3969          5
Pavarde3970         Vardas3970          7.4
Pavarde3972         Vardas3972          5.6
Pavarde3974         Vardas3974          6
Pavarde3975         Vardas3975          7.4
Pavarde3976         Vardas3976          6.8
Pavarde3977         Vardas3977          7.6
Pavarde3978         Vardas3978          5.6
Pavarde3979         Vardas3979          7
Pavarde3980         Vardas3980          7.2
Pavarde3982         Vardas3982          5.2
Pavarde3983         Vardas3983          5.4
Pavarde3985         Vardas3985          5
Pavarde3986         Vardas3986          8.4
Pavarde3987         Vardas3987          6
Pavarde3988         Vardas3988          5.6
Pavarde3989         Vardas3989          6.8
Pavarde3990         Vardas3990          5.8
Pavarde3993         Vardas3993          6
Pavarde3994         Vardas3994          6.4
Pavarde3997         Vardas3997          5
Pavarde3998         Vardas3998          6
Pavarde3999         Vardas3999          7.8
Pavarde4001         Vardas4001          8
Pavarde4002         Vardas4002          7
Pavarde4003         Vardas4003          7.2
Pavarde4006         Vardas4006          6.6
Pavarde4007         Vardas4007          7.8
Pavarde4008         Vardas4008          7
Pavarde4010         Vardas4010          7.2
Pavarde4012         Vardas4012          6.8
Pavarde4014         Vardas4014          5
Pavarde4015         Vardas4015          7
Pavarde4016         Vardas4016          5.6
Pavarde4017         Vardas4017          7.2
Pavarde4018         Vardas4018          8
Pavarde4019         Vardas4019          5
Pavarde4021         Vardas4021          6
Pavarde4022         Vardas4022          6
Pavarde4023         Vardas4023          7.8
Pavarde4024         Vardas4024          5.6
Pavarde4029         Vardas4029          6.2
Pavarde4031         Vardas4031          7.4
Pavarde4038         Vardas4038          6.6
Pavarde4041         Vardas4041          6.2
Pavarde4042         Vardas4042          6.8
Pavarde4047         Vardas4047          8.2
Pavarde4048         Vardas4048          6
Pavarde4052         Vardas4052          8.4
Pavarde4054         Vardas4054          5.8
Pavarde4056         Vardas4056          8.4
Pavarde4057         Vardas4057          7.4
Pavarde4060         Vardas4060          7.8
Pavarde4061         Vardas4061          6.2
Pavarde4063         Vardas4063          7.2
Pavarde4064         Vardas4064          8.4
Pavarde4065         Vardas4065          7
Pavarde4069         Vardas4069          8.8
Pavarde4070         Vardas4070          5.2
Pavarde4072         Vardas4072          7
Pavarde4073         Vardas4073          7.4
Pavarde4078         Vardas4078          8
Pavarde4083         Vardas4083          8
Pavarde4085         Vardas4085          5.8
Pavarde4086         Vardas4086          7.4
Pavarde4087         Vardas4087          8.4
Pavarde4088         Vardas4088          5.8
Pavarde4092         Vardas4092          7.4
Pavarde4093         Vardas4093          5.8
Pavarde4095         Vardas4095          7.2
Pavarde4098         Vardas4098          7.2
Pavarde4102         Vardas4102          6.4
Pavarde4103         Vardas4103          5
Pavarde4104         Vardas4104          6.2
Pavarde4105         Vardas4105          5
Pavarde4106         Vardas4106          5.6
Pavarde4107         Vardas4107          6.2
Pavarde4109         Vardas4109          5.8
Pavarde4110         Vardas4110          5
Pavarde4111         Vardas4111          6.8
Pavarde4113         Vardas4113          6.6
Pavarde4114         Vardas4114          5.4
Pavarde4115         Vardas4115          7.8
Pavarde4117         Vardas4117          6.4
Pavarde4118         Vardas4118          6
Pavarde4120         Vardas4120          5.2
Pavarde4122         Vardas4122          8
Pavarde4124         Vardas4124          6.8
