Vardas              Pavarde             Galutinis
Pavarde4198         Vardas4198          2.2
Pavarde4201         Vardas4201          3.8
Pavarde4203         Vardas4203          4.2
Pavarde4204         Vardas4204          2.2
Pavarde4205         Vardas4205          4
Pavarde4209         Vardas4209          3.6
Pavarde4210         Vardas4210          3.2
Pavarde4213         Vardas4213          4.2
Pavarde4217         Vardas4217          4.4
Pavarde4218         Vardas4218          4.6
Pavarde4219         Vardas4219          2.2
Pavarde4225         Vardas4225          4.8
Pavarde4228         Vardas4228          4.4
Pavarde4229         Vardas4229          4.2
Pavarde4231         Vardas4231          2.2
Pavarde4234         Vardas4234          4.4
Pavarde4238         Vardas4238          2.2
Pavarde4244         Vardas4244          4.4
Pavarde4246         Vardas4246          2.4
Pavarde4247         Vardas4247          3
Pavarde4248         Vardas4248          3.8
Pavarde4249         Vardas4249          3.2
Pavarde4252         Vardas4252          3.2
Pavarde4254         Vardas4254          4.8
Pavarde4255         Vardas4255          4.8
Pavarde4258         Vardas4258          4.4
Pavarde4262         Vardas4262          4.2
Pavarde4263         Vardas4263          4.8
Pavarde4264         Vardas4264          4
Pavarde4266         Vardas4266          2.4
Pavarde4267         Vardas4267          4.4
Pavarde4274         Vardas4274          4.4
Pavarde4281         Vardas4281          3.8
Pavarde4283         Vardas4283          4.6
Pavarde4285         Vardas4285          3.8
Pavarde4287         Vardas4287          3.8
Pavarde4290         Vardas4290          3.8
Pavarde4293         Vardas4293          4
Pavarde4294         Vardas4294          4.4
Pavarde4295         Vardas4295          3.8
Pavarde4298         Vardas4298          2.4
Pavarde4300         Vardas4300          3.2
Pavarde4301         Vardas4301          3.6
Pavarde4302         Vardas4302          4.2
Pavarde4303         Vardas4303          2.2
Pavarde4304         Vardas4304          1.8
Pavarde4307         Vardas4307          4.4
Pavarde4309         Vardas4309          3
Pavarde4316         Vardas4316          2.2
Pavarde4317         Vardas4317          3.8
Pavarde4318         Vardas4318          4
Pavarde4319         Vardas4319          3.6
Pavarde4320         Vardas4320          3.6
Pavarde4321         Vardas4321          4.2
Pavarde4324         Vardas4324          3.8
Pavarde4326         Vardas4326          3
Pavarde4331         Vardas4331          2.6
Pavarde4332         Vardas4332          4.8
Pavarde4334         Vardas4334          4.4
Pavarde4335         Vardas4335          4.8
Pavarde4336         Vardas4336          4
Pavarde4338         Vardas4338          2.8
Pavarde4345         Vardas4345          4.8
Pavarde4346         Vardas4346          2.8
Pavarde4349         Vardas4349          2.6
Pavarde4351         Vardas4351          2.8
Pavarde4353         Vardas4353          4.2
Pavarde4359         Vardas4359          3.8
Pavarde4362         Vardas4362          4
Pavarde4363         Vardas4363          4.2
Pavarde4368         Vardas4368          2.2
Pavarde4371         Vardas4371          2.4
Pavarde4372         Vardas4372          2.8
Pavarde4373         Vardas4373          2.6
Pavarde4375         Vardas4375          2.2
Pavarde4382         Vardas4382          4
Pavarde4388         Vardas4388          4.8
Pavarde4389         Vardas4389          4.2
Pavarde4390         Vardas4390          3.6
Pavarde4391         Vardas4391          4
Pavarde4392         Vardas4392          3
Pavarde4393         Vardas4393          2.8
Pavarde4399         Vardas4399          4.8
Pavarde4401         Vardas4401          2.2
Pavarde4404         Vardas4404          2.8
Pavarde4407         Vardas4407          2.6
Pavarde4419         Vardas4419          4.8
Pavarde4421         Vardas4421          3.8
Pavarde4422         Vardas4422          2.6
Pavarde4429         Vardas4429          4.8
Pavarde4430         Vardas4430          3.8
Pavarde4435         Vardas4435          3.6
Pavarde4436         Vardas4436          2.2
Pavarde4439         Vardas4439          4.6
Pavarde4442         Vardas4442          2.8
Pavarde4444         Vardas4444          4.8
Pavarde4445         Vardas4445          4.8
Pavarde4446         Vardas4446          3.8
Pavarde4447         Vardas4447          2.6
Pavarde4448         Vardas4448          4.4
Pavarde4452         Vardas4452          4.8
Pavarde4453         Vardas4453          3.2
Pavarde4454         Vardas4454          2.8
Pavarde4458         Vardas4458          4
Pavarde4463         Vardas4463          3.8
Pavarde4464         Vardas4464          4.8
Pavarde4468         Vardas4468          3
Pavarde4474         Vardas4474          3.6
Pavarde4478         Vardas4478          4
Pavarde4481         Vardas4481          4.8
Pavarde4482         Vardas4482          4.6
Pavarde4484         Vardas4484          4.8
Pavarde4485         Vardas4485          4.4
Pavarde4487         Vardas4487          3.2
Pavarde4490         Vardas4490          4.6
Pavarde4492         Vardas4492          2.8
Pavarde4495         Vardas4495          3.4
Pavarde4499         Vardas4499          3.6
Pavarde4500         Vardas4500          3
Pavarde4502         Vardas4502          4.4
Pavarde4503         Vardas4503          3.6
Pavarde4506         Vardas4506          2.8
Pavarde4510         Vardas4510          4
Pavarde4513         Vardas4513          4.4
Pavarde4514         Vardas4514          4
Pavarde4515         Vardas4515          3.4
Pavarde4519         Vardas4519          2.6
Pavarde4523         Vardas4523          3
Pavarde4524         Vardas4524          1.4
Pavarde4530         Vardas4530          3.2
Pavarde4532         Vardas4532          3.2
Pavarde4536         Vardas4536          2.8
Pavarde4537         Vardas4537          2.6
Pavarde4539         Vardas4539          2.8
Pavarde4542         Vardas4542          4.4
Pavarde4544         Vardas4544          4.2
Pavarde4548         Vardas4548          4.4
Pavarde4549         Vardas4549          2.2
Pavarde4554         Vardas4554          4.2
Pavarde4555         Vardas4555          3.4
Pavarde4556         Vardas4556          4.4
Pavarde4558         Vardas4558          3.4
Pavarde4559         Vardas4559          2.6
Pavarde4562         Vardas4562          2.6
Pavarde4566         Vardas4566          4.4
Pavarde4572         Vardas4572          4.8
Pavarde4573         Vardas4573          3
Pavarde4575         Vardas4575          3.6
Pavarde4576         Vardas4576          3.2
Pavarde4579         Vardas4579          3
Pavarde4580         Vardas4580          3.2
Pavarde4581         Vardas4581          4.4
Pavarde4582         Vardas4582          3.6
Pavarde4583         Vardas4583          3.6
Pavarde4590         Vardas4590          2.6
Pavarde4592         Vardas4592          4.2
Pavarde4595         Vardas4595          4.4
Pavarde4596         Vardas4596          4.4
Pavarde4597         Vardas4597          3.8
Pavarde4598         Vardas4598          2.6
Pavarde4602         Vardas4602          4.4
Pavarde4605         Vardas4605          4.4
Pavarde4606         Vardas4606          4.4
Pavarde4623         Vardas4623          2.6
Pavarde4624         Vardas4624          4
Pavarde4626         Vardas4626          4.2
Pavarde4627         Vardas4627          3.2
Pavarde4639         Vardas4639          3.6
Pavarde4641         Vardas4641          3.6
Pavarde4642         Vardas4642          2.6
Pavarde4643         Vardas4643          2.2
Pavarde4650         Vardas4650          3.2
Pavarde4651         Vardas4651          4.6
Pavarde4652         Vardas4652          3.2
Pavarde4654         Vardas4654          4.2
Pavarde4659         Vardas4659          3
Pavarde4663         Vardas4663          4.4
Pavarde4667         Vardas4667          3.2
Pavarde4668         Vardas4668          3.2
Pavarde4669         Vardas4669          3.8
Pavarde4671         Vardas4671          3.6
Pavarde4672         Vardas4672          2.8
Pavarde4673         Vardas4673          4.4
Pavarde4677         Vardas4677          3.6
Pavarde4678         Vardas4678          3.6
Pavarde4679         Vardas4679          4.2
Pavarde4682         Vardas4682          4.8
Pavarde4687         Vardas4687          3.2
Pavarde4694         Vardas4694          3.4
Pavarde4696         Vardas4696          3.8
Pavarde4697         Vardas4697          4.8
Pavarde4699         Vardas4699          3.4
Pavarde4700         Vardas4700          2.6
Pavarde4701         Vardas4701          4
Pavarde4702         Vardas4702          2.6
Pavarde4704         Vardas4704          4.8
Pavarde4705         Vardas4705          4.8
Pavarde4707         Vardas4707          4.6
Pavarde4710         Vardas4710          4.6
Pavarde4712         Vardas4712          3
Pavarde4713         Vardas4713          2.8
Pavarde4714         Vardas4714          2.6
Pavarde4717         Vardas4717          4.4
Pavarde4719         Vardas4719          4.4
Pavarde4721         Vardas4721          3.6
Pavarde4722         Vardas4722          2.6
Pavarde4725         Vardas4725          2.6
Pavarde4727         Vardas4727          3.2
Pavarde4728         Vardas4728          4
Pavarde4730         Vardas4730          4.4
Pavarde4731         Vardas4731          2.6
Pavarde4732         Vardas4732          2.6
Pavarde4733         Vardas4733          2.6
Pavarde4738         Vardas4738          3.8
Pavarde4743         Vardas4743          3.4
Pavarde4744         Vardas4744          2.2
Pavarde4747         Vardas4747          4.8
Pavarde4748         Vardas4748          4.2
Pavarde4751         Vardas4751          4.6
Pavarde4752         Vardas4752          4.4
Pavarde4753         Vardas4753          4.6
Pavarde4754         Vardas4754          4.2
Pavarde4756         Vardas4756          1.8
Pavarde4757         Vardas4757          2.6
Pavarde4758         Vardas4758          2.6
Pavarde4760         Vardas4760          2.2
Pavarde4762         Vardas4762          3.8
Pavarde4764         Vardas4764          3.6
Pavarde4765         Vardas4765          3.8
Pavarde4766         Vardas4766          4.8
Pavarde4769         Vardas4769          3.2
Pavarde4772         Vardas4772          3.2
Pavarde4776         Vardas4776          4.8
Pavarde4777         Vardas4777          3.8
Pavarde4781         Vardas4781          4
Pavarde4783         Vardas4783          3.8
Pavarde4785         Vardas4785          2.4
Pavarde4787         Vardas4787          4
Pavarde4790         Vardas4790          4.2
Pavarde4793         Vardas4793          4
Pavarde4794         Vardas4794          4.2
Pavarde4797         Vardas4797          4.2
Pavarde4798         Vardas4798          4.2
Pavarde4800         Vardas4800          2.6
Pavarde4802         Vardas4802          3.4
Pavarde4807         Vardas4807          4.8
Pavarde4808         Vardas4808          4.4
Pavarde4812         Vardas4812          4.4
Pavarde4814         Vardas4814          3.4
Pavarde4815         Vardas4815          3
Pavarde4821         Vardas4821          4.8
Pavarde4822         Vardas4822          3.6
Pavarde4823         Vardas4823          4.4
Pavarde4824         Vardas4824          4.6
Pavarde4830         Vardas4830          3.8
Pavarde4834         Vardas4834          2.8
Pavarde4839         Vardas4839          4.8
Pavarde4841         Vardas4841          4.6
Pavarde4842         Vardas4842          4.4
Pavarde4843         Vardas4843          4.4
